internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
185587,Stonesia heterospathella,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Stonesia,heterospathella,,,,,G.Taylor,"Caulescent aquatic herb, up to 12 cm long ; Stems arising from a thalloid base, elongate and distichomonsly branched ; leaves lacinante, the upper segment with small persistent bases of deciduous laciniae, spathellae 1,5 mm long. Capsule subylobore or ellipsoid, 12-18 ribbed, Each valve 6-8 ribbed the persistent valve strongly inrolled."
185595,Eleocharis onthitensis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Eleocharis,onthitensis,,,,,H.E.Hess,Taxonomic status unclear.
185602,Najas welwitschii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Najas,welwitschii,,,,,Rendle,
185609,Ludwigia brenanii,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,ONAGRACEAE,Ludwigia,brenanii,,,,,Hara,"Herb probably annual, from a few to 30 inches high ; well branched ; petals pale yellow."
194021,Aponogeton robinsonii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,APONOGETONACEAE,Aponogeton,robinsonii,,,,,A.Camus,
194023,Barclaya motleyi,PLANTAE,TRACHEOPHYTA,NYMPHAEALES,MAGNOLIOPSIDA,NYMPHAEACEAE,Barclaya,motleyi,,,,,Hook.f.,
194025,Blyxa quadricostata,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Blyxa,quadricostata,,,,,Hartog,
194026,Blyxa vietii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,HYDROCHARITACEAE,Blyxa,vietii,,,,,C.D.K.Cook &amp; Luond,
194027,Cladopus fallax,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Cladopus,fallax,,,,,C.Cusset,
194036,Ranalisma rostrata,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Ranalisma,rostrata,,,,,Stapf,
194194,Oreogrammitis austroindica,PLANTAE,TRACHEOPHYTA,POLYPODIALES,POLYPODIOPSIDA,POLYPODIACEAE,Oreogrammitis,austroindica,,,,,(Parris) Parris,
194751,Polypleurum longistylosum,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Polypleurum,longistylosum,,,,,M.Kato,
194752,Cussetia diversifolia,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Cussetia,diversifolia,,,,,(Lecomte) M.Kato,
194755,Hanseniella smitinandii,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Hanseniella,smitinandii,,,,,M.Kato,"This species was separated from <span style=""font-style: italic;"">Hanseniella heterophylla</span> by Kato 2004."
194756,Polypleurum phuwuaense,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Polypleurum,phuwuaense,,,,,M.Kato,
194757,Dalzellia angustissima,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Dalzellia,angustissima,,,,,M.Kato,
194759,Hydrobryum khaoyaiense,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Hydrobryum,khaoyaiense,,,,,M.Kato,
194770,Polypleurum prachinburiense,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Polypleurum,prachinburiense,,,,,M.Kato &amp; Koi,
194773,Cussetia carinata,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Cussetia,carinata,,,,,(Lecomte) M.Kato,
194778,Dalzellia ubonensis,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Dalzellia,ubonensis,,,,,M.Kato,
194780,Cryptocoryne vietnamensis,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Cryptocoryne,vietnamensis,,,,,I.Hertel &amp; H.Mühlberg,
194782,Hydrobryum somranii,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Hydrobryum,somranii,,,,,M.Kato,
194785,Dalzellia kailarsenii,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Dalzellia,kailarsenii,,,,,M.Kato,
194786,Hydrobryum tardhuangense,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Hydrobryum,tardhuangense,,,,,M.Kato,
194788,Hydrobryum kaengsophense,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Hydrobryum,kaengsophense,,,,,M.Kato,
194793,Cryptocoryne annamica,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Cryptocoryne,annamica,,,,,Serebryanyi,
194795,Terniopsis ramosa,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Terniopsis,ramosa,,,,,M.Kato,"This species has been confused with <span style=""font-style: italic;"">Cussetia diversifolia </span>although they are clearly different species. It&#160; needs analysis and recollection to understand its morphology and origin."
194929,Gnetum catasphaericum,PLANTAE,TRACHEOPHYTA,GNETALES,GNETOPSIDA,GNETACEAE,Gnetum,catasphaericum,,,,,H.Shao,
194933,Gnetum gracilipes,PLANTAE,TRACHEOPHYTA,GNETALES,GNETOPSIDA,GNETACEAE,Gnetum,gracilipes,,,,,C.Y.Cheng,"<em>Gnetum gracilipes</em> shows many similarities to the rather poorly known <em>Gnetum latifolium</em> Blume var.<em> longipes</em> (Markgr.) Hiep, from Cambodia, New Guinea, the Philippines, and probably Viet Nam, and may indeed prove to be the same taxon. Liguo <span style=""font-style: italic;"">et al.</span> (1999) note that there is a discontinuity between <em>G. latifolium</em> var.<em> longipes</em> and other varieties of <em>G. latifolium</em>, and therefore they treat the Chinese taxon as a distinct species."
194934,Gnetum ridleyi,PLANTAE,TRACHEOPHYTA,GNETALES,GNETOPSIDA,GNETACEAE,Gnetum,ridleyi,,,,,Gamble ex Markgr.,
194938,Gnetum giganteum,PLANTAE,TRACHEOPHYTA,GNETALES,GNETOPSIDA,GNETACEAE,Gnetum,giganteum,,,,,H.Shao,
194941,Gnetum loerzingii,PLANTAE,TRACHEOPHYTA,GNETALES,GNETOPSIDA,GNETACEAE,Gnetum,loerzingii,,,,,Markgr.,
194953,Gnetum arboreum,PLANTAE,TRACHEOPHYTA,GNETALES,GNETOPSIDA,GNETACEAE,Gnetum,arboreum,,,,,Foxw.,
195174,Polypleurum sisaketense,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Polypleurum,sisaketense,,,,,M.Kato &amp; Koi,
195177,Hydrobryum phetchabunense,PLANTAE,TRACHEOPHYTA,PODOSTEMALES,MAGNOLIOPSIDA,PODOSTEMACEAE,Hydrobryum,phetchabunense,,,,,M.Kato &amp; Koi,
195343,Bromus moesiacus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Bromus,moesiacus,,,,,Velen.,"<span style=""font-style: italic;""></span>"
